county,waterbody,station,deployment_range,sensor_type,sensor_serial_number,timestamp_utc,sensor_depth_at_low_tide_m,sensor_depth_measured_m,dissolved_oxygen_percent_saturation
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T17:30:00Z,5,5.517638090205062,105.94866916824286
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T18:00:00Z,5,5.0000000000000036,106
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T18:30:00Z,5,4.482361909795,105.94866916824287
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T19:00:00Z,5,4.000000000000023,105.79555495773442
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T19:30:00Z,5,3.5857864376269113,105.54327719506773
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T20:00:00Z,5,3.2679491924311472,105.19615242270667
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T20:30:00Z,5,3.0681483474218716,104.76012004174744
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T21:00:00Z,5,3,104.2426406871193
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T21:30:00Z,5,3.0681483474218494,103.6525685740524
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T22:00:00Z,5,3.267949192431104,103.00000000000004
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T22:30:00Z,5,3.585786437626891,102.29610059419056
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T23:00:00Z,5,3.9999999999999485,101.5529142706152
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12T23:30:00Z,5,4.482361909794918,100.78315715332037
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T00:00:00Z,5,4.999999999999974,100.00000000000004
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T00:30:00Z,5,5.5176380902050335,99.2168428466797
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T01:00:00Z,5,5.999999999999958,98.44708572938495
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T01:30:00Z,5,6.414213562373073,97.70389940580951
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T02:00:00Z,5,6.7320508075688705,97.00000000000001
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T02:30:00Z,5,6.931851652578123,96.34743142594775
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T03:00:00Z,5,7,95.75735931288075
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T03:30:00Z,5,6.931851652578142,95.2398799582526
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T04:00:00Z,5,6.732050807568907,94.80384757729341
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T04:30:00Z,5,6.414213562373124,94.4567228049323
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T05:00:00Z,5,6.000000000000021,94.2044450422656
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T05:30:00Z,5,5.517638090205049,94.05133083175714
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T06:00:00Z,5,5.000000000000047,94
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T06:30:00Z,5,4.482361909794987,94.05133083175713
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T07:00:00Z,5,4.000000000000011,94.20444504226559
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T07:30:00Z,5,3.585786437626942,94.45672280493226
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T08:00:00Z,5,3.26794919243114,94.80384757729334
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T08:30:00Z,5,3.068148347421868,95.23987995825257
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T09:00:00Z,5,3,95.75735931288065
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T09:30:00Z,5,3.068148347421853,96.34743142594763
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T10:00:00Z,5,3.267949192431111,96.99999999999997
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T10:30:00Z,5,3.5857864376269006,97.70389940580945
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T11:00:00Z,5,3.99999999999996,98.44708572938481
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T11:30:00Z,5,4.48236190979493,99.21684284667965
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T12:00:00Z,5,4.9999999999999885,99.99999999999999
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T12:30:00Z,5,5.517638090204992,100.78315715332023
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T13:00:00Z,5,5.99999999999997,101.55291427061508
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T13:30:00Z,5,6.414213562373083,102.29610059419052
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T14:00:00Z,5,6.732050807568848,102.99999999999993
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T14:30:00Z,5,6.931851652578127,103.65256857405228
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T15:00:00Z,5,7,104.24264068711926
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T15:30:00Z,5,6.931851652578138,104.7601200417474
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T16:00:00Z,5,6.7320508075689,105.1961524227066
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T16:30:00Z,5,6.4142135623731145,105.5432771950677
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T17:00:00Z,5,6.000000000000009,105.79555495773441
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T17:30:00Z,5,5.51763809020509,105.94866916824286
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T18:00:00Z,5,5.000000000000034,106
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T18:30:00Z,5,4.4823619097949745,105.94866916824287
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T19:00:00Z,5,4.000000000000048,105.79555495773442
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T19:30:00Z,5,3.5857864376269326,105.54327719506774
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T20:00:00Z,5,3.2679491924311335,105.19615242270665
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T20:30:00Z,5,3.0681483474218796,104.76012004174747
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T21:00:00Z,5,3,104.24264068711933
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T21:30:00Z,5,3.0681483474218565,103.65256857405235
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T22:00:00Z,5,3.267949192431118,103.00000000000001
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T22:30:00Z,5,3.58578643762687,102.2961005941906
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T23:00:00Z,5,3.999999999999972,101.55291427061518
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13T23:30:00Z,5,4.482361909794943,100.78315715332033
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T00:00:00Z,5,4.999999999999945,100.00000000000009
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T00:30:00Z,5,5.517638090205005,99.21684284667975
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T01:00:00Z,5,5.999999999999982,98.44708572938491
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T01:30:00Z,5,6.414213562373052,97.70389940580955
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T02:00:00Z,5,6.732050807568855,97.00000000000006
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T02:30:00Z,5,6.93185165257813,96.3474314259477
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T03:00:00Z,5,7,95.75735931288072
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T03:30:00Z,5,6.931851652578149,95.23987995825263
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T04:00:00Z,5,6.732050807568893,94.8038475772934
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T04:30:00Z,5,6.414213562373105,94.45672280493228
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T05:00:00Z,5,6.000000000000046,94.2044450422656
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T05:30:00Z,5,5.517638090205077,94.05133083175714
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T06:00:00Z,5,5.0000000000000195,94
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T06:30:00Z,5,4.482361909795015,94.05133083175713
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T07:00:00Z,5,4.000000000000036,94.20444504226558
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T07:30:00Z,5,3.585786437626923,94.45672280493227
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T08:00:00Z,5,3.267949192431127,94.80384757729337
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T08:30:00Z,5,3.068148347421876,95.23987995825254
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T09:00:00Z,5,3,95.75735931288068
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T09:30:00Z,5,3.06814834742186,96.34743142594766
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T10:00:00Z,5,3.267949192431096,96.99999999999993
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T10:30:00Z,5,3.5857864376268798,97.70389940580941
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T11:00:00Z,5,3.999999999999984,98.44708572938485
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T11:30:00Z,5,4.482361909794902,99.2168428466796
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T12:00:00Z,5,4.999999999999959,99.99999999999994
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T12:30:00Z,5,5.517638090205018,100.78315715332027
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T13:00:00Z,5,5.999999999999945,101.55291427061503
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T13:30:00Z,5,6.414213562373062,102.29610059419048
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T14:00:00Z,5,6.7320508075688625,102.99999999999996
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T14:30:00Z,5,6.931851652578134,103.65256857405231
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T15:00:00Z,5,7,104.24264068711923
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T15:30:00Z,5,6.931851652578145,104.76012004174738
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T16:00:00Z,5,6.732050807568886,105.19615242270662
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T16:30:00Z,5,6.414213562373136,105.54327719506769
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T17:00:00Z,5,6.000000000000035,105.7955549577344
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T17:30:00Z,5,5.517638090205064,105.94866916824286
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T18:00:00Z,5,5.000000000000063,106
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T18:30:00Z,5,4.482361909795003,105.94866916824287
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T19:00:00Z,5,4.000000000000025,105.79555495773442
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T19:30:00Z,5,3.585786437626913,105.54327719506773
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T20:00:00Z,5,3.267949192431148,105.19615242270667
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T20:30:00Z,5,3.0681483474218725,104.76012004174744
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T21:00:00Z,5,3,104.2426406871193
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T21:30:00Z,5,3.068148347421849,103.6525685740524
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T22:00:00Z,5,3.267949192431103,103.00000000000006
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T22:30:00Z,5,3.585786437626889,102.29610059419056
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T23:00:00Z,5,3.9999999999999467,101.55291427061522
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14T23:30:00Z,5,4.482361909794916,100.78315715332037
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T00:00:00Z,5,4.9999999999999725,100.00000000000004
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T00:30:00Z,5,5.517638090205032,99.21684284667971
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T01:00:00Z,5,5.9999999999999565,98.44708572938495
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T01:30:00Z,5,6.414213562373072,97.70389940580951
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T02:00:00Z,5,6.73205080756887,97.00000000000001
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T02:30:00Z,5,6.931851652578122,96.34743142594775
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T03:00:00Z,5,7,95.75735931288075
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T03:30:00Z,5,6.931851652578142,95.2398799582526
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T04:00:00Z,5,6.732050807568908,94.80384757729341
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T04:30:00Z,5,6.414213562373126,94.4567228049323
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T05:00:00Z,5,6.000000000000023,94.2044450422656
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T05:30:00Z,5,5.517638090205105,94.05133083175716
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T06:00:00Z,5,5.000000000000049,94
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T06:30:00Z,5,4.48236190979499,94.05133083175713
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T07:00:00Z,5,4.000000000000012,94.20444504226559
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T07:30:00Z,5,3.5857864376269433,94.45672280493224
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T08:00:00Z,5,3.267949192431141,94.80384757729334
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T08:30:00Z,5,3.068148347421869,95.23987995825257
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T09:00:00Z,5,3,95.75735931288065
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T09:30:00Z,5,3.0681483474218525,96.34743142594762
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T10:00:00Z,5,3.26794919243111,96.99999999999997
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T10:30:00Z,5,3.585786437626859,97.70389940580937
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T11:00:00Z,5,3.9999999999999583,98.44708572938481
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T11:30:00Z,5,4.482361909794928,99.21684284667964
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T12:00:00Z,5,4.999999999999987,99.99999999999999
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T12:30:00Z,5,5.51763809020499,101.30526192220039
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T13:00:00Z,5,5.999999999999969,102.58819045102513
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T13:30:00Z,5,6.414213562373082,103.82683432365086
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T14:00:00Z,5,6.732050807568848,104.99999999999987
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T14:30:00Z,5,6.931851652578126,106.08761429008712
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T15:00:00Z,5,7,107.07106781186543
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T15:30:00Z,5,6.931851652578153,107.93353340291225
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T16:00:00Z,5,6.732050807568901,108.66025403784433
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T16:30:00Z,5,6.414213562373116,109.23879532511285
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T17:00:00Z,5,6.000000000000011,109.65925826289067
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T17:30:00Z,5,5.517638090205092,109.91444861373809
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T18:00:00Z,5,5.0000000000000355,110
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T18:30:00Z,5,4.482361909794976,109.91444861373812
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T19:00:00Z,5,4.00000000000005,109.65925826289072
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T19:30:00Z,5,3.5857864376269335,109.2387953251129
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T20:00:00Z,5,3.267949192431135,108.66025403784441
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T20:30:00Z,5,3.0681483474218796,107.93353340291245
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T21:00:00Z,5,3,107.07106781186556
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T21:30:00Z,5,3.068148347421856,106.08761429008726
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T22:00:00Z,5,3.267949192431117,105.00000000000003
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T22:30:00Z,5,3.5857864376268687,103.82683432365101
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T23:00:00Z,5,3.9999999999999702,102.5881904510253
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-15T23:30:00Z,5,4.482361909794942,101.30526192220056
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T00:00:00Z,5,4.999999999999943,100.00000000000014
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T00:30:00Z,5,5.517638090205003,98.69473807779958
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T01:00:00Z,5,5.9999999999999805,97.41180954897484
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T01:30:00Z,5,6.414213562373051,96.17316567634924
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T02:00:00Z,5,6.7320508075688545,95.0000000000001
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T02:30:00Z,5,6.931851652578129,93.91238570991285
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T03:00:00Z,5,7,92.92893218813464
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T03:30:00Z,5,6.93185165257815,92.06646659708773
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T04:00:00Z,5,6.732050807568894,91.33974596215566
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T04:30:00Z,5,6.4142135623731065,90.76120467488715
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T05:00:00Z,5,6.000000000000048,90.34074173710935
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T05:30:00Z,5,5.517638090205079,90.08555138626191
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T06:00:00Z,5,5.000000000000021,90
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T06:30:00Z,5,4.482361909795017,90.08555138626187
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T07:00:00Z,5,4.000000000000038,90.34074173710928
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T07:30:00Z,5,3.5857864376269237,90.76120467488711
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T08:00:00Z,5,3.267949192431156,91.33974596215553
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T08:30:00Z,5,3.068148347421876,92.06646659708757
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T09:00:00Z,5,3,92.92893218813447
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T09:30:00Z,5,3.0681483474218596,93.91238570991277
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T10:00:00Z,5,3.2679491924310953,94.99999999999989
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-16T10:30:00Z,5,3.5857864376268784,96.17316567634902
