county,waterbody,station,deployment_range,sensor_type,sensor_serial_number,timestamp_utc,sensor_depth_at_low_tide_m,sensor_depth_measured_m,dissolved_oxygen_percent_saturation,dissolved_oxygen_percent_saturation_rolling_sd,dissolve_oxygen_flag
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 04:30:00+00:00,5,6.414213562373123,94.4567228049323,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 05:00:00+00:00,5,6.00000000000002,94.2044450422656,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 05:30:00+00:00,5,5.517638090205074,94.05133083175714,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 06:00:00+00:00,5,5.000000000000017,94.0,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 06:30:00+00:00,5,4.482361909794985,94.05133083175711,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 07:00:00+00:00,5,4.000000000000034,94.20444504226558,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 07:30:00+00:00,5,3.5857864376269206,94.45672280493228,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 08:00:00+00:00,5,3.2679491924311392,94.80384757729334,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 08:30:00+00:00,5,3.068148347421868,95.23987995825256,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 09:00:00+00:00,5,3.0,95.75735931288068,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 09:30:00+00:00,5,3.0681483474218534,96.34743142594763,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 10:00:00+00:00,5,3.267949192431112,96.99999999999996,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 10:30:00+00:00,5,3.585786437626882,97.7038994058094,4.287537606062977,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 11:00:00+00:00,5,3.9999999999999862,98.44708572938484,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 11:30:00+00:00,5,4.482361909794933,99.21684284667964,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 12:00:00+00:00,5,4.999999999999962,99.99999999999994,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 12:30:00+00:00,5,5.517638090205021,100.78315715332027,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 13:00:00+00:00,5,5.999999999999972,101.55291427061508,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 13:30:00+00:00,5,6.414213562373084,102.29610059419052,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 14:00:00+00:00,5,6.732050807568864,102.99999999999996,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 14:30:00+00:00,5,6.931851652578127,103.65256857405228,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 15:00:00+00:00,5,7.0,104.24264068711926,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 15:30:00+00:00,5,6.931851652578144,104.76012004174738,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 16:00:00+00:00,5,6.732050807568885,105.19615242270662,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 16:30:00+00:00,5,6.414213562373114,105.5432771950677,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 17:00:00+00:00,5,6.000000000000007,105.7955549577344,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 17:30:00+00:00,5,5.5176380902050886,105.94866916824286,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 18:00:00+00:00,5,5.000000000000031,106.0,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 18:30:00+00:00,5,4.482361909794972,105.94866916824286,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 19:00:00+00:00,5,4.000000000000046,105.79555495773442,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 19:30:00+00:00,5,3.585786437626931,105.54327719506774,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 20:00:00+00:00,5,3.267949192431133,105.19615242270665,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 20:30:00+00:00,5,3.068148347421864,104.7601200417474,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 21:00:00+00:00,5,3.0,104.24264068711932,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 21:30:00+00:00,5,3.068148347421857,103.65256857405237,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 22:00:00+00:00,5,3.267949192431119,103.0,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 22:30:00+00:00,5,3.5857864376268718,102.2961005941906,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 23:00:00+00:00,5,3.999999999999974,101.55291427061516,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-11 23:30:00+00:00,5,4.482361909794946,100.78315715332032,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 00:00:00+00:00,5,4.999999999999947,100.00000000000009,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 00:30:00+00:00,5,5.517638090205007,99.21684284667974,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 01:00:00+00:00,5,5.999999999999984,98.44708572938492,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 01:30:00+00:00,5,6.414213562373094,97.70389940580948,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 02:00:00+00:00,5,6.732050807568857,97.00000000000006,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 02:30:00+00:00,5,6.93185165257813,96.3474314259477,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 03:00:00+00:00,5,7.0,95.75735931288072,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 03:30:00+00:00,5,6.931851652578149,95.23987995825264,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 04:00:00+00:00,5,6.732050807568892,94.8038475772934,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 04:30:00+00:00,5,6.414213562373104,94.45672280493228,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 05:00:00+00:00,5,6.000000000000045,94.2044450422656,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 05:30:00+00:00,5,5.517638090205075,94.05133083175714,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 06:00:00+00:00,5,5.000000000000018,94.0,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 06:30:00+00:00,5,4.482361909795014,94.05133083175711,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 07:00:00+00:00,5,4.000000000000035,94.20444504226558,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 07:30:00+00:00,5,3.585786437626921,94.45672280493228,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 08:00:00+00:00,5,3.267949192431126,94.80384757729335,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 08:30:00+00:00,5,3.068148347421875,95.23987995825254,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 09:00:00+00:00,5,3.0,95.75735931288068,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 09:30:00+00:00,5,3.0681483474218605,96.34743142594766,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 10:00:00+00:00,5,3.267949192431097,96.99999999999991,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 10:30:00+00:00,5,3.585786437626881,97.7038994058094,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 11:00:00+00:00,5,3.999999999999986,98.44708572938484,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 11:30:00+00:00,5,4.482361909794904,99.2168428466796,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 12:00:00+00:00,5,4.999999999999961,99.99999999999994,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 12:30:00+00:00,5,5.51763809020502,100.78315715332027,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 13:00:00+00:00,5,5.999999999999996,101.55291427061512,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 13:30:00+00:00,5,6.414213562373064,102.29610059419048,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 14:00:00+00:00,5,6.732050807568863,102.99999999999996,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 14:30:00+00:00,5,6.931851652578134,103.65256857405232,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 15:00:00+00:00,5,7.0,104.24264068711923,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 15:30:00+00:00,5,6.931851652578145,104.76012004174738,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 16:00:00+00:00,5,6.732050807568886,105.19615242270662,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 16:30:00+00:00,5,6.414213562373134,105.54327719506767,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 17:00:00+00:00,5,6.000000000000033,105.7955549577344,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 17:30:00+00:00,5,5.517638090205062,105.94866916824286,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 18:00:00+00:00,5,5.000000000000004,106.0,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 18:30:00+00:00,5,4.482361909795,105.94866916824289,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 19:00:00+00:00,5,4.000000000000023,105.79555495773442,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 19:30:00+00:00,5,3.5857864376269117,105.54327719506772,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 20:00:00+00:00,5,3.2679491924311472,105.19615242270667,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 20:30:00+00:00,5,3.068148347421872,104.76012004174744,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 21:00:00+00:00,5,3.0,104.2426406871193,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 21:30:00+00:00,5,3.0681483474218494,103.6525685740524,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 22:00:00+00:00,5,3.267949192431104,103.00000000000004,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 22:30:00+00:00,5,3.585786437626891,102.29610059419056,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 23:00:00+00:00,5,3.999999999999949,101.5529142706152,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-12 23:30:00+00:00,5,4.482361909794918,100.78315715332036,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 00:00:00+00:00,5,4.999999999999974,100.00000000000004,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 00:30:00+00:00,5,5.5176380902050335,99.2168428466797,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 01:00:00+00:00,5,5.999999999999958,98.44708572938497,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 01:30:00+00:00,5,6.414213562373073,97.70389940580952,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 02:00:00+00:00,5,6.732050807568871,97.0,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 02:30:00+00:00,5,6.931851652578123,96.34743142594776,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 03:00:00+00:00,5,7.0,95.75735931288077,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 03:30:00+00:00,5,6.931851652578142,95.2398799582526,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 04:00:00+00:00,5,6.732050807568907,94.8038475772934,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 04:30:00+00:00,5,6.414213562373124,94.4567228049323,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 05:00:00+00:00,5,6.000000000000021,94.2044450422656,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 05:30:00+00:00,5,5.517638090205049,94.05133083175714,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 06:00:00+00:00,5,5.000000000000047,94.0,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 06:30:00+00:00,5,4.482361909794987,94.05133083175711,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 07:00:00+00:00,5,4.000000000000011,94.2044450422656,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 07:30:00+00:00,5,3.585786437626942,94.45672280493226,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 08:00:00+00:00,5,3.26794919243114,94.80384757729334,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 08:30:00+00:00,5,3.068148347421868,95.23987995825256,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 09:00:00+00:00,5,3.0,95.75735931288064,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 09:30:00+00:00,5,3.068148347421853,96.34743142594763,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 10:00:00+00:00,5,3.267949192431111,96.99999999999996,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 10:30:00+00:00,5,3.5857864376269006,97.70389940580944,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 11:00:00+00:00,5,3.99999999999996,98.4470857293848,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 11:30:00+00:00,5,4.48236190979493,99.21684284667964,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 12:00:00+00:00,5,4.9999999999999885,100.0,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 12:30:00+00:00,5,5.517638090204992,100.78315715332025,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 13:00:00+00:00,5,5.99999999999997,101.55291427061508,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 13:30:00+00:00,5,6.414213562373083,102.29610059419052,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 14:00:00+00:00,5,6.732050807568848,102.99999999999991,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 14:30:00+00:00,5,6.931851652578127,103.65256857405228,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 15:00:00+00:00,5,7.0,104.24264068711926,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 15:30:00+00:00,5,6.931851652578138,104.7601200417474,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 16:00:00+00:00,5,6.7320508075689,105.1961524227066,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 16:30:00+00:00,5,6.4142135623731145,105.5432771950677,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 17:00:00+00:00,5,6.000000000000009,105.7955549577344,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 17:30:00+00:00,5,5.51763809020509,105.94866916824286,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 18:00:00+00:00,5,5.000000000000034,106.0,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 18:30:00+00:00,5,4.482361909794975,105.94866916824289,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 19:00:00+00:00,5,4.000000000000048,105.79555495773442,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 19:30:00+00:00,5,3.5857864376269326,105.54327719506774,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 20:00:00+00:00,5,3.267949192431133,105.19615242270665,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 20:30:00+00:00,5,3.06814834742188,104.76012004174748,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 21:00:00+00:00,5,3.0,104.24264068711932,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 21:30:00+00:00,5,3.0681483474218565,103.65256857405237,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 22:00:00+00:00,5,3.267949192431118,103.0,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 22:30:00+00:00,5,3.58578643762687,102.2961005941906,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 23:00:00+00:00,5,3.999999999999972,101.55291427061518,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-13 23:30:00+00:00,5,4.482361909794943,100.78315715332032,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 00:00:00+00:00,5,4.999999999999945,100.00000000000009,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 00:30:00+00:00,5,5.517638090205005,99.21684284667975,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 01:00:00+00:00,5,5.999999999999982,98.44708572938492,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 01:30:00+00:00,5,6.414213562373052,97.70389940580957,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 02:00:00+00:00,5,6.732050807568855,97.00000000000006,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 02:30:00+00:00,5,6.93185165257813,96.3474314259477,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 03:00:00+00:00,5,7.0,95.75735931288072,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 03:30:00+00:00,5,6.931851652578149,95.23987995825264,4.287537606062981,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 04:00:00+00:00,5,6.732050807568893,94.8038475772934,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 04:30:00+00:00,5,6.414213562373105,94.45672280493228,4.28753760606298,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 05:00:00+00:00,5,6.000000000000046,94.2044450422656,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 05:30:00+00:00,5,5.517638090205077,94.05133083175714,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 06:00:00+00:00,5,5.00000000000002,94.0,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 06:30:00+00:00,5,4.482361909795015,94.05133083175711,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 07:00:00+00:00,5,4.000000000000036,94.20444504226558,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 07:30:00+00:00,5,3.585786437626923,94.45672280493228,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 08:00:00+00:00,5,3.267949192431127,94.80384757729335,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 08:30:00+00:00,5,3.068148347421876,95.23987995825254,4.287537606062979,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 09:00:00+00:00,5,3.0,95.75735931288068,4.287537606062978,2
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-14 09:30:00+00:00,5,3.06814834742186,96.34743142594766,4.287537606062978,2
